Run,study_accession
SRR1661493,PRJNA268354
SRR1661495,PRJNA268354
SRR1661497,PRJNA268354
SRR2075417,PRJNA268354
SRR2075419,PRJNA268354
SRR3129148,PRJNA309995
SRR3129149,PRJNA309995
SRR3129152,PRJNA309995
SRR3129153,PRJNA309995
SRR3129936,PRJNA310015
SRR3129937,PRJNA310015
SRR3129940,PRJNA310015
SRR3129941,PRJNA310015
SRR3130940,PRJNA310096
SRR3130941,PRJNA310096
SRR3130944,PRJNA310096
SRR3130945,PRJNA310096
SRR3131003,PRJNA310107
SRR3131004,PRJNA310107
SRR3131007,PRJNA310107
SRR3131008,PRJNA310107
SRR3131011,PRJNA310107
SRR3131012,PRJNA310107
SRR3131015,PRJNA310107
SRR3131016,PRJNA310107
SRR3131019,PRJNA310107
SRR3131021,PRJNA310107
SRR3131023,PRJNA310107
SRR3131025,PRJNA310107
SRR3317843,PRJNA317019
SRR3317844,PRJNA317019
SRR3317845,PRJNA317019
SRR3680966,PRJNA326128
SRR3680967,PRJNA326128
SRR3680968,PRJNA326128
SRR3680969,PRJNA326128
SRR3680970,PRJNA326128
SRR3680971,PRJNA326128
SRR3680972,PRJNA326128
SRR3680973,PRJNA326128
SRR5099275,PRJNA340948
SRR5099277,PRJNA340948
SRR5099279,PRJNA340948
SRR5345621,PRJNA379292
SRR5345622,PRJNA379292
SRR5345623,PRJNA379292
SRR5345624,PRJNA379292
SRR5350740,PRJNA379448
SRR5350741,PRJNA379448
SRR5350744,PRJNA379447
SRR5350745,PRJNA379447
SRR3208296,PRJNA314248
SRR3392899,PRJNA314248
SRR3398188,PRJNA314248
ERR466124,PRJEB5938
ERR466125,PRJEB5938
SRR11945391,GSE151959
SRR11945392,GSE151959
SRR11945394,GSE151959
SRR11945395,GSE151959
SRR11945396,GSE151959
SRR11945397,GSE151959
SRR11945398,GSE151959
SRR11945401,GSE151959
SRR11945402,GSE151959
SRR11945403,GSE151959
SRR11945404,GSE151959
SRR11945405,GSE151959
SRR11945406,GSE151959
SRR11945407,GSE151959
SRR11945408,GSE151959
SRR11945409,GSE151959
SRR11945410,GSE151959
SRR11945411,GSE151959
SRR11945412,GSE151959
SRR11945413,GSE151959
SRR11945414,GSE151959
SRR11945415,GSE151959
SRR11945416,GSE151959
SRR11945417,GSE151959
SRR11945418,GSE151959
SRR15992486,GSE184519
SRR15992487,GSE184519
SRR15992488,GSE184519
SRR15992489,GSE184519
SRR20106168,GSE208041
SRR20106167,GSE208041
SRR20106166,GSE208041
SRR20106165,GSE208041
SRR20106164,GSE208041
SRR20106163,GSE208041
SRR20106162,GSE208041
SRR20106161,GSE208041
SRR20106160,GSE208041
SRR20106159,GSE208041
SRR20106158,GSE208041
SRR20106157,GSE208041
SRR20106156,GSE208041
SRR20106155,GSE208041
SRR20106154,GSE208041
SRR23678244,PRJNA940173
SRR23678243,PRJNA940173
SRR23678242,PRJNA940173
SRR23678241,PRJNA940173
SRR23678240,PRJNA940173
SRR23678239,PRJNA940173
SRR23678231,PRJNA940173
SRR23678230,PRJNA940173
SRR23678229,PRJNA940173
SRR23678228,PRJNA940173
SRR23678227,PRJNA940173
SRR23678226,PRJNA940173
SRR23563667,PRJNA937159
SRR23563666,PRJNA937159
SRR23563665,PRJNA937159
SRR23563664,PRJNA937159
SRR23563663,PRJNA937159
SRR23563662,PRJNA937159
DRR428600,PRJDB15060
DRR428601,PRJDB15060
DRR428602,PRJDB15060
DRR428603,PRJDB15060
DRR428604,PRJDB15060
DRR428605,PRJDB15060
DRR428606,PRJDB15060
DRR428607,PRJDB15060
SRR23242347,PRJNA928376
SRR23242346,PRJNA928376
SRR23242345,PRJNA928376
SRR23242344,PRJNA928376
SRR23242343,PRJNA928376
SRR23242342,PRJNA928376
SRR23242339,PRJNA928376
SRR23242338,PRJNA928376
ERR6548319,PRJEB47140
ERR6548320,PRJEB47140
ERR6548321,PRJEB47140
ERR605044,PRJEB7282
ERR605045,PRJEB7282
ERR605046,PRJEB7282
SRR1640905,PRJNA266341
SRR1640906,PRJNA266341
SRR1640907,PRJNA266341
SRR1640908,PRJNA266341
SRR1640910,PRJNA266341
SRR1640911,PRJNA266341
SRR1640912,PRJNA266341
SRR1640913,PRJNA266341
SRR1640915,PRJNA266341
SRR1640934,PRJNA266341
SRR1640935,PRJNA266341
SRR1640936,PRJNA266341
SRR1640937,PRJNA266341
SRR1640938,PRJNA266341
SRR1640995,PRJNA266341
SRR1640943,PRJNA266341
SRR1640944,PRJNA266341
SRR1640946,PRJNA266341
SRR1640974,PRJNA266341
SRR1640980,PRJNA266341
SRR1640983,PRJNA266341
SRR1640984,PRJNA266341
SRR1640972,PRJNA266341
SRR1640977,PRJNA266341
SRR1640992,PRJNA266341
SRR1640986,PRJNA266341
SRR1640940,PRJNA266341
SRR1640979,PRJNA266341
SRR1640987,PRJNA266341
SRR1640989,PRJNA266341
SRR1640994,PRJNA266341
SRR1640976,PRJNA266341
SRR1640982,PRJNA266341
SRR1640941,PRJNA266341
SRR1640996,PRJNA266341
SRR1640997,PRJNA266341
SRR1640991,PRJNA266341
SRR1642050,PRJNA266341
SRR1642049,PRJNA266341
SRR1642046,PRJNA266341
SRR1642048,PRJNA266341
SRR1642047,PRJNA266341
SRR1642045,PRJNA266341
SRR1642044,PRJNA266341
SRR1642043,PRJNA266341
SRR1642042,PRJNA266341
SRR1642040,PRJNA266341
SRR1642039,PRJNA266341
SRR1642038,PRJNA266341
SRR1642041,PRJNA266341
SRR1979671,PRJNA281481
SRR1979672,PRJNA281481
SRR2954800,PRJNA303958
SRR2954801,PRJNA303958
SRR3306583,PRJNA316618
SRR3306584,PRJNA316618
SRR3306585,PRJNA316618
SRR3306586,PRJNA316618
SRR3306587,PRJNA316618
SRR3306588,PRJNA316618
SRR3306589,PRJNA316618
SRR5938220,PRJNA317266
SRR5938221,PRJNA317266
SRR5938222,PRJNA317266
SRR5938223,PRJNA317266
SRR5938224,PRJNA317266
SRR5938225,PRJNA317266
SRR3623932,PRJNA324409
SRR3623933,PRJNA324409
SRR3623934,PRJNA324409
SRR3623935,PRJNA324409
SRR3623936,PRJNA324409
SRR3623937,PRJNA324409
SRR3623938,PRJNA324409
SRR3623939,PRJNA324409
SRR4045263,PRJNA339577
SRR4045264,PRJNA339577
SRR4045265,PRJNA339577
SRR4045266,PRJNA339577
SRR4045267,PRJNA339577
SRR4045268,PRJNA339577
SRR4045269,PRJNA339577
SRR4045270,PRJNA339577
SRR4045271,PRJNA339577
SRR4045272,PRJNA339577
SRR4045273,PRJNA339577
SRR4045274,PRJNA339577
SRR4045275,PRJNA339577
SRR4045276,PRJNA339577
SRR4045277,PRJNA339577
SRR4045278,PRJNA339577
SRR4045279,PRJNA339577
SRR4045280,PRJNA339577
SRR4045281,PRJNA339577
SRR4045282,PRJNA339577
SRR4045283,PRJNA339577
SRR4045284,PRJNA339577
SRR4045285,PRJNA339577
SRR4045286,PRJNA339577
SRR4045287,PRJNA339577
SRR4045288,PRJNA339577
SRR4045289,PRJNA339577
SRR4045290,PRJNA339577
SRR4045291,PRJNA339577
SRR4045292,PRJNA339577
SRR4045293,PRJNA339577
SRR4045294,PRJNA339577
SRR5223047,PRJNA369543
SRR5223048,PRJNA369543
SRR5223049,PRJNA369543
SRR5223050,PRJNA369543
SRR5223051,PRJNA369543
SRR5223052,PRJNA369543
SRR5223053,PRJNA369543
SRR5223054,PRJNA369543
SRR5223055,PRJNA369543
SRR5223056,PRJNA369543
SRR5223057,PRJNA369543
SRR5223058,PRJNA369543
SRR5227288,PRJNA369742
SRR5227289,PRJNA369742
SRR5227290,PRJNA369742
SRR5227291,PRJNA369742
SRR5227292,PRJNA369742
SRR5227293,PRJNA369742
SRR5227294,PRJNA369742
SRR5227295,PRJNA369742
SRR5227296,PRJNA369742
SRR5227297,PRJNA369742
SRR5227298,PRJNA369742
SRR5227299,PRJNA369742
SRR5227300,PRJNA369742
SRR5227301,PRJNA369742
SRR5227302,PRJNA369742
SRR5227303,PRJNA369742
SRR5227304,PRJNA369742
SRR5227305,PRJNA369742
SRR5227306,PRJNA369742
SRR5227307,PRJNA369742
SRR5227308,PRJNA369742
SRR5227309,PRJNA369742
SRR5515143,PRJNA385767
SRR5515141,PRJNA385767
SRR5515142,PRJNA385767
SRR5515144,PRJNA385767
SRR5515145,PRJNA385767
SRR5515146,PRJNA385767
SRR5515147,PRJNA385767
SRR5515148,PRJNA385767
SRR5515149,PRJNA385767
SRR5720008,PRJNA391171
SRR5720009,PRJNA391171
SRR5861937,PRJNA395570
SRR5861936,PRJNA395570
SRR5861935,PRJNA395570
SRR5861934,PRJNA395570
SRR5861933,PRJNA395570
SRR5861932,PRJNA395570
SRR5861931,PRJNA395570
SRR5861930,PRJNA395570
SRR5861929,PRJNA395570
SRR5861928,PRJNA395570
SRR7633008,PRJNA395570
SRR7633007,PRJNA395570
SRR7633006,PRJNA395570
SRR7633005,PRJNA395570
SRR7633004,PRJNA395570
SRR7633003,PRJNA395570
SRR7633002,PRJNA395570
SRR7633001,PRJNA395570
SRR7633000,PRJNA395570
SRR7632999,PRJNA395570
SRR7632998,PRJNA395570
SRR7632997,PRJNA395570
SRR7632996,PRJNA395570
SRR7632995,PRJNA395570
SRR7632994,PRJNA395570
SRR7632993,PRJNA395570
SRR7632992,PRJNA395570
SRR7632991,PRJNA395570
SRR7632990,PRJNA395570
SRR7632989,PRJNA395570
SRR8302269,PRJNA395570
SRR8302268,PRJNA395570
SRR8302267,PRJNA395570
SRR8302266,PRJNA395570
SRR8302265,PRJNA395570
SRR8302264,PRJNA395570
SRR8302263,PRJNA395570
SRR8302262,PRJNA395570
SRR8302261,PRJNA395570
SRR8302260,PRJNA395570
SRR5886316,PRJNA396698
SRR5886317,PRJNA396698
SRR5886318,PRJNA396698
SRR5886319,PRJNA396698
SRR5886320,PRJNA396698
SRR5886321,PRJNA396698
SRR5886322,PRJNA396698
SRR5886323,PRJNA396698
SRR6026773,PRJNA406823
SRR6026774,PRJNA406823
SRR6026775,PRJNA406823
SRR6026776,PRJNA406823
SRR6026777,PRJNA406823
SRR6026778,PRJNA406823
SRR6026779,PRJNA406823
SRR6026780,PRJNA406823
SRR6191037,PRJNA415033
SRR6191038,PRJNA415033
SRR6191039,PRJNA415033
SRR6191040,PRJNA415033
SRR6191041,PRJNA415033
SRR6191042,PRJNA415033
SRR7240721,PRJNA473925
SRR7240722,PRJNA473925
SRR7240723,PRJNA473925
SRR7240724,PRJNA473925
SRR7240725,PRJNA473925
SRR7240726,PRJNA473925
SRR8197267,PRJNA505780
SRR8197269,PRJNA505780
SRR8197270,PRJNA505780
SRR8197271,PRJNA505780
SRR8197272,PRJNA505780
SRR8197273,PRJNA505780
SRR8197274,PRJNA505780
SRR8197275,PRJNA505780
SRR8392705,PRJNA512837
SRR8392706,PRJNA512837
SRR8392707,PRJNA512837
SRR8392708,PRJNA512837
SRR8392709,PRJNA512837
SRR8392710,PRJNA512837
SRR8392711,PRJNA512837
SRR8392712,PRJNA512837
SRR8449577,PRJNA515538
SRR8449566,PRJNA515538
SRR8449567,PRJNA515538
SRR8449568,PRJNA515538
SRR8449569,PRJNA515538
SRR8449570,PRJNA515538
SRR8449571,PRJNA515538
SRR8449572,PRJNA515538
SRR8449573,PRJNA515538
SRR8449574,PRJNA515538
SRR8449575,PRJNA515538
SRR8449576,PRJNA515538
SRR8449578,PRJNA515538
SRR8449579,PRJNA515538
SRR8449580,PRJNA515538
SRR8449581,PRJNA515538
SRR8495833,PRJNA517458
SRR8495834,PRJNA517458
SRR8836121,PRJNA530508
SRR8836122,PRJNA530508
SRR8836123,PRJNA530508
SRR8836124,PRJNA530508
SRR8836125,PRJNA530508
SRR8836126,PRJNA530508
SRR8887170,PRJNA532532
SRR8887171,PRJNA532532
SRR8887172,PRJNA532532
SRR8887173,PRJNA532532
SRR8915507,PRJNA533132
SRR8915508,PRJNA533132
SRR8915509,PRJNA533132
SRR8915510,PRJNA533132
SRR8915511,PRJNA533132
SRR8915512,PRJNA533132
SRR8915513,PRJNA533132
SRR8915514,PRJNA533132
SRR8915515,PRJNA533132
SRR8915516,PRJNA533132
SRR8915517,PRJNA533132
SRR8915518,PRJNA533132
SRR11626655,PRJNA540298
SRR11626656,PRJNA540298
SRR11626659,PRJNA540298
SRR11626660,PRJNA540298
SRR11626663,PRJNA540298
SRR11626664,PRJNA540298
SRR11626667,PRJNA540298
SRR11626668,PRJNA540298
SRR14578812,PRJNA540298
SRR14578813,PRJNA540298
SRR9019683,PRJNA541324
SRR9019684,PRJNA541324
SRR9019685,PRJNA541324
SRR9019688,PRJNA541324
SRR9019689,PRJNA541324
SRR9019692,PRJNA541324
SRR9019693,PRJNA541324
SRR9019696,PRJNA541324
SRR9019697,PRJNA541324
SRR9019698,PRJNA541324
SRR9019701,PRJNA541324
SRR9019702,PRJNA541324
SRR9737070,PRJNA556267
SRR9737071,PRJNA556267
SRR9737072,PRJNA556267
SRR9737073,PRJNA556267
SRR9737074,PRJNA556267
SRR9737075,PRJNA556267
SRR9737077,PRJNA556267
SRR10491343,PRJNA590503
SRR10491342,PRJNA590503
SRR10491341,PRJNA590503
SRR10491340,PRJNA590503
SRR10533453,PRJNA591767
SRR10533454,PRJNA591767
SRR10533455,PRJNA591767
SRR10533456,PRJNA591767
SRR10533457,PRJNA591767
SRR10533458,PRJNA591767
SRR10533459,PRJNA591767
SRR10533460,PRJNA591767
SRR10533461,PRJNA591767
SRR10533462,PRJNA591767
SRR10533463,PRJNA591767
SRR10533464,PRJNA591767
SRR10533465,PRJNA591767
SRR10533466,PRJNA591767
SRR10533467,PRJNA591767
SRR10533468,PRJNA591767
SRR10533469,PRJNA591767
SRR10859268,PRJNA600267
SRR10859269,PRJNA600267
SRR10859270,PRJNA600267
SRR10859271,PRJNA600267
SRR10859272,PRJNA600267
SRR10859273,PRJNA600267
SRR10859274,PRJNA600267
SRR10859275,PRJNA600267
SRR10859276,PRJNA600267
SRR10859277,PRJNA600267
SRR10859278,PRJNA600267
SRR10859279,PRJNA600267
SRR10859280,PRJNA600267
SRR10859281,PRJNA600267
SRR11005875,PRJNA604580
SRR11005876,PRJNA604580
SRR11005877,PRJNA604580
SRR11005878,PRJNA604580
SRR11005879,PRJNA604580
SRR11005880,PRJNA604580
SRR11005881,PRJNA604580
SRR11005882,PRJNA604580
SRR11005883,PRJNA604580
SRR11005884,PRJNA604580
SRR11005885,PRJNA604580
SRR11005886,PRJNA604580
SRR11005887,PRJNA604580
SRR11005888,PRJNA604580
SRR11005889,PRJNA604580
SRR11005890,PRJNA604580
SRR11005891,PRJNA604580
SRR11005892,PRJNA604580
SRR11005893,PRJNA604580
SRR11005894,PRJNA604580
SRR11005895,PRJNA604580
SRR11005896,PRJNA604580
SRR11005897,PRJNA604580
SRR11005898,PRJNA604580
SRR11005899,PRJNA604580
SRR11005900,PRJNA604580
SRR11005901,PRJNA604580
SRR11005902,PRJNA604580
SRR11005903,PRJNA604580
SRR11005904,PRJNA604580
SRR12879063,PRJNA605114
SRR12879064,PRJNA605114
SRR12879065,PRJNA605114
SRR12879066,PRJNA605114
SRR12879067,PRJNA605114
SRR12879068,PRJNA605114
SRR11041329,PRJNA605444
SRR11041330,PRJNA605444
SRR11041300,PRJNA605444
SRR11041301,PRJNA605444
SRR11041302,PRJNA605444
SRR11041303,PRJNA605444
SRR11041304,PRJNA605444
SRR11041305,PRJNA605444
SRR11041306,PRJNA605444
SRR11041307,PRJNA605444
SRR11041319,PRJNA605444
SRR11041320,PRJNA605444
SRR11041321,PRJNA605444
SRR11041322,PRJNA605444
SRR11041323,PRJNA605444
SRR11041324,PRJNA605444
SRR11041325,PRJNA605444
SRR11041326,PRJNA605444
SRR11041327,PRJNA605444
SRR11041328,PRJNA605444
SRR11294608,PRJNA612239
SRR11294609,PRJNA612239
SRR11294610,PRJNA612239
SRR11294611,PRJNA612239
SRR11505146,PRJNA623612
SRR11505147,PRJNA623612
SRR11505148,PRJNA623612
SRR11505149,PRJNA623612
SRR11505150,PRJNA623612
SRR11505151,PRJNA623612
SRR14517741,PRJNA626635
SRR14517742,PRJNA626635
SRR14517743,PRJNA626635
SRR14517744,PRJNA626635
SRR14517745,PRJNA626635
SRR14517746,PRJNA626635
SRR12081746,PRJNA641624
SRR12081748,PRJNA641624
SRR12081750,PRJNA641624
SRR12407382,PRJNA655835
SRR12407383,PRJNA655835
SRR12407384,PRJNA655835
SRR12407385,PRJNA655835
SRR12415945,PRJNA656190
SRR12415946,PRJNA656190
SRR12510856,PRJNA659038
SRR12510858,PRJNA659038
SRR12510860,PRJNA659038
SRR12510862,PRJNA659038
SRR12660872,PRJNA664116
SRR12660873,PRJNA664116
SRR12660874,PRJNA664116
SRR12660880,PRJNA664116
SRR12660881,PRJNA664116
SRR12660882,PRJNA664116
SRR12764797,PRJNA667051
SRR12764798,PRJNA667051
SRR12764799,PRJNA667051
SRR12764800,PRJNA667051
SRR12764801,PRJNA667051
SRR12764802,PRJNA667051
SRR12764803,PRJNA667051
SRR12764804,PRJNA667051
SRR12764809,PRJNA667051
SRR12764810,PRJNA667051
SRR12764811,PRJNA667051
SRR12764812,PRJNA667051
SRR15324714,PRJNA667051
SRR15324715,PRJNA667051
SRR15324716,PRJNA667051
SRR15324717,PRJNA667051
SRR15324718,PRJNA667051
SRR15324719,PRJNA667051
SRR15324720,PRJNA667051
SRR15324721,PRJNA667051
SRR15324722,PRJNA667051
SRR15324723,PRJNA667051
SRR15324724,PRJNA667051
SRR15324725,PRJNA667051
SRR15324726,PRJNA667051
SRR15324727,PRJNA667051
SRR15324728,PRJNA667051
SRR15324729,PRJNA667051
SRR15324730,PRJNA667051
SRR15324731,PRJNA667051
SRR15324732,PRJNA667051
SRR15324733,PRJNA667051
SRR15324734,PRJNA667051
SRR15324735,PRJNA667051
SRR15324736,PRJNA667051
SRR15324737,PRJNA667051
SRR15324738,PRJNA667051
SRR12790129,PRJNA667952
SRR12790130,PRJNA667952
SRR12790133,PRJNA667952
SRR12790134,PRJNA667952
SRR12790137,PRJNA667952
SRR12790138,PRJNA667952
SRR12790141,PRJNA667952
SRR12790142,PRJNA667952
SRR12790145,PRJNA667952
SRR12790146,PRJNA667952
SRR12790149,PRJNA667952
SRR12790150,PRJNA667952
SRR12790153,PRJNA667952
SRR12790154,PRJNA667952
SRR12790157,PRJNA667952
SRR12790158,PRJNA667952
SRR12874342,PRJNA670552
SRR12874341,PRJNA670552
SRR12874340,PRJNA670552
SRR13036613,PRJNA676161
SRR13036614,PRJNA676161
SRR13036615,PRJNA676161
SRR13036616,PRJNA676161
SRR13036617,PRJNA676161
SRR13036618,PRJNA676161
SRR13036619,PRJNA676161
SRR13036620,PRJNA676161
SRR13036621,PRJNA676161
SRR13036622,PRJNA676161
SRR14824510,PRJNA677870
SRR14824512,PRJNA677870
SRR13679806,PRJNA701262
SRR13679807,PRJNA701262
SRR13679808,PRJNA701262
SRR13679809,PRJNA701262
SRR13679810,PRJNA701262
SRR13679811,PRJNA701262
SRR13679812,PRJNA701262
SRR13679813,PRJNA701262
SRR13679814,PRJNA701262
SRR13679815,PRJNA701262
SRR13711197,PRJNA701894
SRR13711198,PRJNA701894
SRR13711199,PRJNA701894
SRR13711194,PRJNA701894
SRR13711195,PRJNA701894
SRR13711196,PRJNA701894
SRR13711206,PRJNA701895
SRR13711207,PRJNA701895
SRR13711210,PRJNA701895
SRR13711211,PRJNA701895
SRR13711214,PRJNA701895
SRR13711215,PRJNA701895
SRR13712428,PRJNA701951
SRR13712430,PRJNA701951
SRR13712432,PRJNA701951
SRR13712434,PRJNA701951
SRR13712439,PRJNA701951
SRR13712441,PRJNA701951
SRR13712443,PRJNA701951
SRR13712445,PRJNA701951
SRR13712447,PRJNA701951
SRR13712449,PRJNA701951
SRR13712451,PRJNA701951
SRR13712453,PRJNA701951
SRR13712416,PRJNA701951
SRR13712418,PRJNA701951
SRR13712420,PRJNA701951
SRR13712422,PRJNA701951
SRR13781503,PRJNA704763
SRR13781502,PRJNA704763
SRR13781501,PRJNA704763
SRR13781500,PRJNA704763
SRR13781499,PRJNA704763
SRR13781498,PRJNA704763
SRR13781497,PRJNA704763
SRR13781496,PRJNA704763
SRR13781488,PRJNA704763
SRR13884512,PRJNA707431
SRR13884513,PRJNA707431
SRR13884514,PRJNA707431
SRR13884515,PRJNA707431
SRR13884516,PRJNA707431
SRR13884517,PRJNA707431
SRR13884518,PRJNA707431
SRR13884519,PRJNA707431
SRR13884536,PRJNA707431
SRR13884537,PRJNA707431
SRR13884538,PRJNA707431
SRR13884539,PRJNA707431
SRR13884540,PRJNA707431
SRR13884541,PRJNA707431
SRR13884542,PRJNA707431
SRR13884543,PRJNA707431
SRR13884568,PRJNA707431
SRR13884569,PRJNA707431
SRR13884570,PRJNA707431
SRR13884571,PRJNA707431
SRR13884572,PRJNA707431
SRR13884573,PRJNA707431
SRR13884574,PRJNA707431
SRR13884575,PRJNA707431
SRR13884544,PRJNA707431
SRR13884545,PRJNA707431
SRR13884546,PRJNA707431
SRR13884547,PRJNA707431
SRR13884548,PRJNA707431
SRR13884549,PRJNA707431
SRR13884550,PRJNA707431
SRR13884551,PRJNA707431
SRR13884576,PRJNA707431
SRR13884577,PRJNA707431
SRR13884578,PRJNA707431
SRR13884579,PRJNA707431
SRR13884580,PRJNA707431
SRR13884581,PRJNA707431
SRR13884582,PRJNA707431
SRR13884583,PRJNA707431
SRR13884520,PRJNA707431
SRR13884521,PRJNA707431
SRR13884522,PRJNA707431
SRR13884523,PRJNA707431
SRR13884524,PRJNA707431
SRR13884525,PRJNA707431
SRR13884526,PRJNA707431
SRR13884527,PRJNA707431
SRR13884552,PRJNA707431
SRR13884553,PRJNA707431
SRR13884554,PRJNA707431
SRR13884555,PRJNA707431
SRR13884556,PRJNA707431
SRR13884557,PRJNA707431
SRR13884558,PRJNA707431
SRR13884559,PRJNA707431
SRR13884584,PRJNA707431
SRR13884585,PRJNA707431
SRR13884586,PRJNA707431
SRR13884587,PRJNA707431
SRR13884588,PRJNA707431
SRR13884589,PRJNA707431
SRR13884590,PRJNA707431
SRR13884591,PRJNA707431
SRR13884592,PRJNA707431
SRR13884593,PRJNA707431
SRR13884594,PRJNA707431
SRR13884595,PRJNA707431
SRR13884596,PRJNA707431
SRR13884597,PRJNA707431
SRR13884598,PRJNA707431
SRR13884599,PRJNA707431
SRR13884528,PRJNA707431
SRR13884529,PRJNA707431
SRR13884530,PRJNA707431
SRR13884531,PRJNA707431
SRR13884532,PRJNA707431
SRR13884533,PRJNA707431
SRR13884534,PRJNA707431
SRR13884535,PRJNA707431
SRR13884600,PRJNA707431
SRR13884601,PRJNA707431
SRR13884602,PRJNA707431
SRR13884603,PRJNA707431
SRR13884604,PRJNA707431
SRR13884605,PRJNA707431
SRR13884606,PRJNA707431
SRR13884607,PRJNA707431
SRR13884608,PRJNA707431
SRR13884609,PRJNA707431
SRR13884610,PRJNA707431
SRR13884611,PRJNA707431
SRR13884612,PRJNA707431
SRR13884613,PRJNA707431
SRR13884560,PRJNA707431
SRR13884561,PRJNA707431
SRR13884562,PRJNA707431
SRR13884563,PRJNA707431
SRR13884564,PRJNA707431
SRR13884565,PRJNA707431
SRR13884566,PRJNA707431
SRR13884567,PRJNA707431
SRR13976755,PRJNA714824
SRR13976756,PRJNA714824
SRR14275235,PRJNA723012
SRR14275236,PRJNA723012
SRR14275237,PRJNA723012
SRR14275238,PRJNA723012
SRR14275239,PRJNA723012
SRR14275240,PRJNA723012
SRR14275241,PRJNA723012
SRR14275242,PRJNA723012
SRR14323360,PRJNA725118
SRR14323361,PRJNA725118
SRR14323362,PRJNA725118
SRR14323363,PRJNA725118
SRR14323364,PRJNA725118
SRR14323365,PRJNA725118
SRR14323366,PRJNA725118
SRR14323367,PRJNA725118
SRR14323368,PRJNA725118
SRR14323380,PRJNA725118
SRR14323381,PRJNA725118
SRR14323382,PRJNA725118
SRR14323383,PRJNA725118
SRR14323384,PRJNA725118
SRR14323385,PRJNA725118
SRR14323386,PRJNA725118
SRR14323387,PRJNA725118
SRR14323388,PRJNA725118
SRR14323389,PRJNA725118
SRR14323390,PRJNA725118
SRR14323391,PRJNA725118
SRR14323351,PRJNA725118
SRR14323392,PRJNA725118
SRR14323393,PRJNA725118
SRR14323394,PRJNA725118
SRR14323395,PRJNA725118
SRR14323396,PRJNA725118
SRR14323397,PRJNA725118
SRR14323398,PRJNA725118
SRR14323399,PRJNA725118
SRR14323400,PRJNA725118
SRR14323401,PRJNA725118
SRR14323402,PRJNA725118
SRR14323403,PRJNA725118
SRR14323408,PRJNA725118
SRR14323409,PRJNA725118
SRR14323410,PRJNA725118
SRR14323411,PRJNA725118
SRR14323412,PRJNA725118
SRR14323413,PRJNA725118
SRR14323352,PRJNA725118
SRR14323353,PRJNA725118
SRR14323354,PRJNA725118
SRR14323355,PRJNA725118
SRR14323356,PRJNA725118
SRR14323357,PRJNA725118
SRR14323358,PRJNA725118
SRR14323359,PRJNA725118
SRR14510024,PRJNA729461
SRR14510025,PRJNA729461
SRR14510026,PRJNA729461
SRR14510027,PRJNA729461
SRR14510028,PRJNA729461
SRR14510029,PRJNA729461
SRR14510032,PRJNA729461
SRR14510033,PRJNA729461
SRR14510036,PRJNA729461
SRR14510037,PRJNA729461
SRR14510040,PRJNA729461
SRR14510041,PRJNA729461
SRR14510044,PRJNA729461
SRR14510045,PRJNA729461
SRR14510048,PRJNA729461
SRR14510049,PRJNA729461
SRR14510052,PRJNA729461
SRR14510053,PRJNA729461
SRR14510056,PRJNA729461
SRR14510057,PRJNA729461
SRR14510060,PRJNA729461
SRR14510061,PRJNA729461
SRR14510064,PRJNA729461
SRR14510065,PRJNA729461
SRR14510068,PRJNA729461
SRR14510069,PRJNA729461
SRR14510072,PRJNA729461
SRR14510073,PRJNA729461
SRR14510076,PRJNA729461
SRR14510077,PRJNA729461
SRR14510080,PRJNA729461
SRR14510081,PRJNA729461
SRR14510084,PRJNA729461
SRR14510085,PRJNA729461
SRR14510086,PRJNA729461
SRR14510087,PRJNA729461
SRR14510088,PRJNA729461
SRR14510089,PRJNA729461
SRR14525704,PRJNA729866
SRR14525705,PRJNA729866
SRR14525706,PRJNA729866
SRR14525707,PRJNA729866
SRR14602122,PRJNA731473
SRR14602126,PRJNA731473
SRR14605917,PRJNA731488
SRR14605918,PRJNA731488
SRR14605919,PRJNA731488
SRR14605920,PRJNA731488
SRR14605921,PRJNA731488
SRR14605922,PRJNA731488
SRR14605923,PRJNA731488
SRR14605924,PRJNA731488
SRR14605925,PRJNA731488
SRR14605926,PRJNA731488
SRR14605927,PRJNA731488
SRR14605928,PRJNA731488
SRR14693251,PRJNA734003
SRR14693253,PRJNA734003
SRR14714423,PRJNA734658
SRR14714424,PRJNA734658
SRR14890801,PRJNA740301
SRR14890802,PRJNA740301
SRR14890803,PRJNA740301
SRR14890804,PRJNA740301
SRR14890805,PRJNA740301
SRR14890806,PRJNA740301
SRR14890807,PRJNA740301
SRR14890808,PRJNA740301
SRR14890797,PRJNA740301
SRR14890798,PRJNA740301
SRR14890799,PRJNA740301
SRR14890800,PRJNA740301
SRR15014897,PRJNA743042
SRR15014898,PRJNA743042
SRR15014899,PRJNA743042
SRR15014900,PRJNA743042
SRR15014901,PRJNA743042
SRR15014902,PRJNA743042
SRR15014903,PRJNA743042
SRR15014904,PRJNA743042
SRR15014905,PRJNA743042
SRR15014906,PRJNA743042
SRR15175563,PRJNA747247
SRR15175564,PRJNA747247
SRR15175565,PRJNA747247
SRR15175566,PRJNA747247
SRR15175567,PRJNA747247
SRR15175568,PRJNA747247
SRR19165065,PRJNA747247
SRR19165066,PRJNA747247
SRR19165067,PRJNA747247
SRR19165068,PRJNA747247
SRR19165069,PRJNA747247
